"CountryCode","Period","ProductCode","TradeValue","Quantity","QuantityUnit","ProductDescription"
"JOR",2014,6532,7.49,2360,"Kg","Fabrics, woven, of synthetic staple"
"JOR",2014,7417,7.043,NA,"N.Q.","Gas generators, distilling or recti"
"JOR",2014,3212,6.99,6500,"Kg","Other coal"
"JOR",2014,2479,6.955,28,"m�","Woods in the rough/roughly squared,"
"JOR",2014,6411,6.217,850,"Kg","Newsprint, in rolls/sheets"
"JOR",2014,8946,5.942,2000,"Kg","Roundabouts, swings, shooting galle"
"JOR",2014,8428,5.824,989,"Item","Singlets and other vests, slips, pe"
"JOR",2014,8841,5.756,NA,"N.Q.","Optical fibres and optical fibre bu"
"JOR",2014,548,5.633,16000,"Kg","Vegetable products, roots and tuber"
"JOR",2014,743,5.577,2000,"Kg","MatT; extracts, essences and concen"
"JOR",2014,8943,5.553,NA,"N.Q.","Articles for funfair, table or parl"
"JOR",2014,5146,5.493,5000,"Kg","Oxygen-function amino-compounds"
"JOR",2014,811,5.424,17000,"Kg","Hay and fodder, green or dry"
"JOR",2014,6571,5.263,10540,"Kg","Felt, whether or not impregnated, c"
"JOR",2014,4229,4.993,407,"Kg","Other fixed vegetable fats, crude, "
"JOR",2014,2690,4.803,6406,"Kg","Worn clothing and other worn textil"
"JOR",2014,7447,4.744,0,"Item","Continuous-action elevators and con"
"JOR",2014,6549,4.628,630,"Kg","Fabrics, woven, n.e.s."
"JOR",2014,723,4.535,2000,"Kg","Cocoa paste, whether or not defatte"
"JOR",2014,6763,4.415,5500,"Kg","Bars and rods of iron or steel, not"
"JOR",2014,7453,4.155,NA,"N.Q.","Weighing machinery (excluding balan"
"JOR",2014,8425,3.756,NA,"N.Q.","Skirts & divided skirts, women's/gi"
"JOR",2014,5721,3.695,1100,"Kg","Polystyrene"
"JOR",2014,8481,3.415,298,"Kg","Articles of apparel and clothing ac"
"JOR",2014,7138,3.38,NA,"N.Q.","Internal combustion piston engines,"
"JOR",2014,8991,3.11,2050,"Kg","Articles and manufactures of carvin"
"JOR",2014,5259,3.086,183,"Kg","Stable isotopes and their compounds"
"JOR",2014,6546,2.996,6000,"Kg","Fabrics, woven, of glass fibres (in"
"JOR",2014,7161,2.958,NA,"N.Q.","Electric motors of an output not > "
"JOR",2014,8994,2.464,NA,"N.Q.","Umbrellas, sun umbrellas, walking-s"
"JOR",2014,8122,2.138,70,"Item","Ceramic sinks, wash-basins, wash-ba"
"JOR",2014,6966,2.077,480,"Kg","Spoons, forks, ladles, skimmers, ca"
"JOR",2014,6899,1.998,2000,"Kg","Base metals, n.e.s., and cermets, a"
"JOR",2014,6728,1.997,1000,"Kg","Semi-finished products of alloy ste"
"JOR",2014,6994,1.927,1,"Kg","Springs & leaves for springs, of ir"
"JOR",2014,7438,1.848,150,"Kg","Parts for the pumps, compressors, f"
"JOR",2014,8947,1.747,518,"Kg","Sports goods"
"JOR",2014,8963,1.679,NA,"N.Q.","Original sculptures & statuary, in "
"JOR",2014,6648,1.543,2344,"Kg","Glass mirrors, whether or not frame"
"JOR",2014,7614,1.249,NA,"N.Q.","Other monitors"
"JOR",2014,8944,1.21,292,"Kg","Festive, carnival or other entertai"
"JOR",2014,6551,1.091,15150,"Kg","Pile fabrics (including long pile f"
"JOR",2014,7473,1.066,387,"Kg","Check valves"
"JOR",2014,7359,0.85,63,"Kg","Parts, n.e.s., and accessories suit"
"JOR",2014,4314,0.845,320,"Kg","Vegetable waxes (other than triglyc"
"JOR",2014,6592,0.79,NA,"N.Q.","Carpets and other textile floor cov"
"JOR",2014,8313,0.704,841,"Item","Travel sets for personal toilet, se"
"JOR",2014,7481,0.623,NA,"N.Q.","Transmission shafts (including cams"
"JOR",2014,8924,0.451,321,"Kg","Postcards, personal greeting, messa"
"JOR",2014,8857,0.423,NA,"N.Q.","Clocks"
"JOR",2014,7461,0.382,NA,"N.Q.","Ball-bearings"
"JOR",2014,11,0,0,"Item","Bovine animals, live"
"JOR",2014,121,0,0,"Kg","Meat of sheep or goats, fresh, chil"
"JOR",2014,222,0,0,"Kg","Milk and cream, concentrated or swe"
"JOR",2014,242,0,0,"Kg","Processed cheese, not grated/powder"
"JOR",2014,342,0,0,"Kg","Fish, frozen (excluding fillets and"
"JOR",2014,344,0,0,"Kg","Fish fillets, frozen"
"JOR",2014,362,0,0,"Kg","Crustaceans, other than frozen, inc"
"JOR",2014,371,0,0,"Kg","Fish, prepared or preserved, n.e.s."
"JOR",2014,411,0,0,"Kg","Durum wheat, unmilled"
"JOR",2014,421,0,0,"Kg","Rice in the husk (paddy/rough rice)"
"JOR",2014,422,0,0,"Kg","Rice, husked but not further prepar"
"JOR",2014,423,0,0,"Kg","Rice, semi-milled or wholly milled,"
"JOR",2014,430,0,0,"Kg","Barley, unmilled"
"JOR",2014,453,0,0,"Kg","Grain sorghum, unmilled"
"JOR",2014,459,0,0,"Kg","Buckwheat, millet and canary seed; "
"JOR",2014,542,0,0,"Kg","Leguminous vegetables, dried, shell"
"JOR",2014,573,0,0,"Kg","Bananas (including plantains), fres"
"JOR",2014,611,0,0,"Kg","Sugars, beet or cane, raw, in solid"
"JOR",2014,612,0,0,"Kg","Other beet or cane sugar and chemic"
"JOR",2014,711,0,0,"Kg","Coffee, not roasted, whether or not"
"JOR",2014,722,0,0,"Kg","Cocoa powder not containing added s"
"JOR",2014,812,0,0,"Kg","Bran, sharps and other residues, wh"
"JOR",2014,813,0,0,"Kg","Oil-cake and other solid residues ("
"JOR",2014,815,0,0,"Kg","Residues of starch manufacture and "
"JOR",2014,1212,0,0,"Kg","Tobacco, wholly/partly stemmed/stri"
"JOR",2014,1221,0,0,"Kg","Cigars, cheroots & cigarillos, cont"
"JOR",2014,1222,0,0,"Kg","Cigarettes containing tobacco"
"JOR",2014,2117,0,0,"Kg","Sheepskins & lambskins without wool"
"JOR",2014,2224,0,0,"Kg","Sunflower seeds"
"JOR",2014,2225,0,0,"Kg","Sesame (Sesamum) seeds"
"JOR",2014,2462,0,0,"Kg","Sawdust & wood waste & scrap, wheth"
"JOR",2014,2482,0,0,"m�","Wood of coniferous species, sawn/ch"
"JOR",2014,2485,0,0,"Kg","Wood of non-coniferous species (inc"
"JOR",2014,2515,0,0,"Kg","Chemical wood pulp, soda or sulphat"
"JOR",2014,2658,0,0,"Kg","Coconut, abaca (Manila hemp/Musa te"
"JOR",2014,2665,0,0,"Kg","Synthetic staple fibres, not carded"
"JOR",2014,2671,0,0,"Kg","Artificial fibres suitable for spin"
"JOR",2014,2771,0,NA,"N.Q.","Industrial diamonds, sorted, whethe"
"JOR",2014,2786,0,0,"Kg","Slag, dross, scalings and similar w"
"JOR",2014,2852,0,0,"Kg","Alumina (aluminium oxide), other th"
"JOR",2014,2922,0,0,"Kg","Lac; natural gums, resins, gum resi"
"JOR",2014,2923,0,0,"Kg","Vegetable materials of a kind used "
"JOR",2014,3221,0,0,"Kg","Briquettes, ovoids & similar solid "
"JOR",2014,3223,0,0,"Kg","Peat (including peat litter), wheth"
"JOR",2014,3351,0,0,"Kg","Petroleum jelly; paraffin wax, micr"
"JOR",2014,3354,0,0,"Kg","Petroleum bitumen, petroleum coke a"
"JOR",2014,3425,0,0,"Kg","Butanes, liquefied"
"JOR",2014,3450,0,0,"Kg","Coal gas, water gas, producer gas &"
"JOR",2014,4113,0,0,"Kg","Animal oils, fats and greases, n.e."
"JOR",2014,4221,0,0,"Kg","Linseed oil and its fractions"
"JOR",2014,4222,0,0,"Kg","Palm oil and its fractions"
"JOR",2014,4225,0,0,"Kg","Castor oil & its fractions"
"JOR",2014,5113,0,0,"Kg","Halogenated derivatives of hydrocar"
"JOR",2014,5122,0,0,"Kg","Other acyclic alcohols, and the hal"
"JOR",2014,5123,0,0,"Kg","Cyclic alcohols and their halogenat"
"JOR",2014,5124,0,0,"Kg","Phenols and phenol-alcohols, and th"
"JOR",2014,5137,0,0,"Kg","Monocarboxylic acids and their anhy"
"JOR",2014,5139,0,0,"Kg","Carboxylic acids with additional ox"
"JOR",2014,5147,0,0,"Kg","Carboxyamide-function compounds; am"
"JOR",2014,5148,0,0,"Kg","Other nitrogen-function compounds"
"JOR",2014,5154,0,0,"Kg","Organo-sulphur compounds"
"JOR",2014,5156,0,0,"Kg","Lactams; heterocyclic compounds wit"
"JOR",2014,5157,0,0,"Kg","Other heterocyclic compounds; nucle"
"JOR",2014,5158,0,0,"Kg","Sulphonamides"
"JOR",2014,5161,0,0,"Kg","Ethers, alcohol peroxides, ether pe"
"JOR",2014,5162,0,0,"Kg","Aldehyde-, ketone- and quinone-func"
"JOR",2014,5221,0,0,"Kg","Carbon (including carbon black), n."
"JOR",2014,5225,0,0,"Kg","Oxides of zinc, chromium, manganese"
"JOR",2014,5251,0,0,"Kg","Radioactive chemical elements and r"
"JOR",2014,5312,0,0,"Kg","Synthetic organic products of a kin"
"JOR",2014,5322,0,0,"Kg","Tanning extracts of vegetable origi"
"JOR",2014,5413,0,0,"Kg","Antibiotics, not put up as medicame"
"JOR",2014,5414,0,0,"Kg","Vegetable alkaloids, natural or rep"
"JOR",2014,5422,0,0,"Kg","Medicaments containing hormones or "
"JOR",2014,5729,0,0,"Kg","Other styrene polymers"
"JOR",2014,5755,0,0,"Kg","Cellulose and its chemical derivati"
"JOR",2014,5815,0,0,"Kg","Tubes, pipes & hoses, not reinforce"
"JOR",2014,5831,0,0,"Kg","Monofilament of ethylene, of which "
"JOR",2014,5921,0,0,"Kg","Starches, inulin and wheat gluten"
"JOR",2014,5933,0,0,"Kg","Fireworks, signalling flares, rain "
"JOR",2014,5972,0,0,"Kg","Anti-knock preparations, oxidation "
"JOR",2014,5981,0,0,"Kg","Wood- and resin-based chemical prod"
"JOR",2014,6112,0,0,"Kg","Composition leather with a basis of"
"JOR",2014,6122,0,0,"Kg","Saddlery & harness for any animal ("
"JOR",2014,6211,0,0,"Kg","Compounded rubber, unvulcanized, in"
"JOR",2014,6251,0,0,"Item","Tyres, pneumatic, new, of a kind us"
"JOR",2014,6252,0,0,"Item","Tyres, pneumatic, new, of a kind us"
"JOR",2014,6253,0,0,"Item","Tyres, pneumatic, new, of a kind us"
"JOR",2014,6254,0,0,"Item","Tyres, pneumatic, new, of a kind us"
"JOR",2014,6255,0,0,"Item","Other new pneumatic tyres"
"JOR",2014,6259,0,NA,"N.Q.","Other tyres (including retreaded ty"
"JOR",2014,6341,0,0,"Kg","Sheets for veneering (including tho"
"JOR",2014,6349,0,0,"Kg","Wood, simply shaped, n.e.s."
"JOR",2014,6512,0,0,"Kg","Cotton sewing thread, whether or no"
"JOR",2014,6514,0,0,"Kg","Sewing thread of man-made fibres, w"
"JOR",2014,6523,0,0,"Kg","Other woven fabrics, containing 85%"
"JOR",2014,6524,0,0,"Kg","Other woven fabrics, containing 85%"
"JOR",2014,6525,0,0,"Kg","Other woven cotton fabrics, contain"
"JOR",2014,6534,0,0,"Kg","Fabrics, woven, of synthetic staple"
"JOR",2014,6536,0,0,"Kg","Fabrics, woven, containing 85%/more"
"JOR",2014,6538,0,0,"Kg","Fabrics, woven, of artificial stapl"
"JOR",2014,6539,0,0,"Kg","Pile fabrics and chenille fabrics, "
"JOR",2014,6541,0,0,"Kg","Fabrics, woven, of silk or of silk "
"JOR",2014,6562,0,0,"Kg","Labels, badges and similar articles"
"JOR",2014,6564,0,0,"Kg","Tulles and other net fabrics (not i"
"JOR",2014,6572,0,0,"Kg","Non-wovens, whether/not impregnated"
"JOR",2014,6578,0,0,"Kg","Rubber thread and cord, textile-cov"
"JOR",2014,6611,0,0,"Kg","Quicklime, slaked lime and hydrauli"
"JOR",2014,6754,0,0,"Kg","Flat-rolled products of other alloy"
"JOR",2014,6823,0,0,"Kg","Copper bars, rods and profiles"
"JOR",2014,6825,0,0,"Kg","Copper plates, sheets and strip, of"
"JOR",2014,6826,0,0,"Kg","Copper foil (whether or not printed"
"JOR",2014,6832,0,0,"Kg","Nickel and nickel alloys, worked (e"
"JOR",2014,6941,0,0,"Kg","Nails, tacks, drawing-pins, corruga"
"JOR",2014,6953,0,0,"Kg","Spanners & wrenches, hand-operated "
"JOR",2014,6957,0,0,"Kg","Tools of two/more of the headings o"
"JOR",2014,6963,0,NA,"N.Q.","Razors and razor-blades (including "
"JOR",2014,6964,0,0,"Kg","Scissors, tailors' shears & similar"
"JOR",2014,6965,0,0,"Kg","Other articles of cutlery (e.g., ha"
"JOR",2014,6993,0,0,"Kg","Pins and needles, of iron or steel;"
"JOR",2014,6998,0,0,"Kg","Semi-manufactures and articles of c"
"JOR",2014,7119,0,0,"Kg","Parts for the boilers and auxiliary"
"JOR",2014,7128,0,0,"Kg","Parts for the turbines of subgroup "
"JOR",2014,7131,0,NA,"N.Q.","Internal combustion piston engines "
"JOR",2014,7132,0,NA,"N.Q.","Internal combustion piston engines "
"JOR",2014,7139,0,0,"Kg","Parts, n.e.s, for the internal comb"
"JOR",2014,7144,0,NA,"N.Q.","Reaction engines"
"JOR",2014,7162,0,NA,"N.Q.","Motors (other than motors of an out"
"JOR",2014,7169,0,0,"Kg","Parts, n.e.s., suitable for use wit"
"JOR",2014,7189,0,NA,"N.Q.","Engines and motors, n.e.s. (e.g., w"
"JOR",2014,7224,0,0,"Item","Wheeled tractors (other than those "
"JOR",2014,7231,0,0,"Item","Bulldozers, angledozers, graders an"
"JOR",2014,7232,0,0,"Item","Mechanical shovels, excavators and "
"JOR",2014,7245,0,0,"Item","Weaving machines, knitting-machines"
"JOR",2014,7246,0,0,"Kg","Auxiliary machinery for use with ma"
"JOR",2014,7259,0,0,"Kg","Parts of the machines of group 725"
"JOR",2014,7265,0,NA,"N.Q.","Offset printing machinery"
"JOR",2014,7268,0,NA,"N.Q.","Bookbinding machinery (including bo"
"JOR",2014,7269,0,0,"Kg","Parts for the machines of heading 7"
"JOR",2014,7311,0,NA,"N.Q.","Machine tools for working any mater"
"JOR",2014,7313,0,NA,"N.Q.","Lathes for removing metal (other th"
"JOR",2014,7314,0,NA,"N.Q.","Way-type unit head machines; other "
"JOR",2014,7315,0,NA,"N.Q.","Machine tools for milling, threadin"
"JOR",2014,7351,0,0,"Kg","Work holders, self-opening die-head"
"JOR",2014,7371,0,0,"Kg","Converters, ladles, ingot moulds an"
"JOR",2014,7372,0,NA,"N.Q.","Metal-rolling mills and rolls and o"
"JOR",2014,7373,0,NA,"N.Q.","Electric (including electrically he"
"JOR",2014,7421,0,NA,"N.Q.","Pumps fitted or designed to be fitt"
"JOR",2014,7422,0,NA,"N.Q.","Fuel, lubricating/cooling medium pu"
"JOR",2014,7424,0,NA,"N.Q.","Reciprocating positive displacement"
"JOR",2014,7425,0,NA,"N.Q.","Rotary positive displacement pumps,"
"JOR",2014,7426,0,NA,"N.Q.","Centrifugal pumps, n.e.s."
"JOR",2014,7435,0,NA,"N.Q.","Centrifuges (including centrifugal "
"JOR",2014,7444,0,NA,"N.Q.","Jacks; hoists of a kind used for ra"
"JOR",2014,7462,0,NA,"N.Q.","Tapered roller bearings (including "
"JOR",2014,7463,0,NA,"N.Q.","Spherical roller bearings"
"JOR",2014,7464,0,NA,"N.Q.","Needle roller bearings"
"JOR",2014,7465,0,NA,"N.Q.","Other cylindrical roller bearings"
"JOR",2014,7468,0,NA,"N.Q.","Other ball-/roller bearings (includ"
"JOR",2014,7472,0,0,"Kg","Valves for oleohydraulic/pneumatic "
"JOR",2014,7483,0,0,"Kg","Articulated link chain and parts th"
"JOR",2014,7484,0,NA,"N.Q.","Gears & gearing, other than toothed"
"JOR",2014,7485,0,NA,"N.Q.","Flywheels & pulleys (including pull"
"JOR",2014,7486,0,NA,"N.Q.","Clutches & shaft couplings (includi"
"JOR",2014,7489,0,0,"Kg","Parts, n.e.s., for the articles of "
"JOR",2014,7512,0,NA,"N.Q.","Calculating machines and pocket-siz"
"JOR",2014,7523,0,NA,"N.Q.","Other automatic data processing mac"
"JOR",2014,7529,0,NA,"N.Q.","Data processing equipment, n.e.s."
"JOR",2014,7613,0,NA,"N.Q.","Cathode-ray tube monitors"
"JOR",2014,7615,0,NA,"N.Q.","Projectors"
"JOR",2014,7622,0,NA,"N.Q.","Radio-broadcast receivers capable o"
"JOR",2014,7628,0,0,"Item","Other radio-broadcast receivers, wh"
"JOR",2014,7633,0,NA,"N.Q.","Sound recording or reproducing appa"
"JOR",2014,7638,0,NA,"N.Q.","Video-recording or reproducing appa"
"JOR",2014,7642,0,NA,"N.Q.","Microphones and stands therefor; lo"
"JOR",2014,7643,0,NA,"N.Q.","Transmission apparatus for radio-te"
"JOR",2014,7648,0,NA,"N.Q.","Telecommunications equipment, n.e.s"
"JOR",2014,7649,0,0,"Kg","Parts and accessories suitable for "
"JOR",2014,7722,0,0,"Kg","Printed circuits"
"JOR",2014,7723,0,0,"Kg","Electrical resistors (including rhe"
"JOR",2014,7741,0,NA,"N.Q.","Electrodiagnostic apparatus (other "
"JOR",2014,7742,0,NA,"N.Q.","Apparatus based on the use of X-ray"
"JOR",2014,7753,0,0,"Item","Dishwashing machines of the househo"
"JOR",2014,7754,0,0,"Kg","Shavers and hair clippers, with sel"
"JOR",2014,7755,0,0,"Item","Vacuum cleaners"
"JOR",2014,7762,0,NA,"N.Q.","Other electronic valves and tubes ("
"JOR",2014,7764,0,NA,"N.Q.","Electronic integrated circuits"
"JOR",2014,7782,0,NA,"N.Q.","Electric filament or discharge lamp"
"JOR",2014,7786,0,0,"Kg","Electrical capacitors, fixed, varia"
"JOR",2014,7811,0,0,"Item","Vehicles specially designed for tra"
"JOR",2014,7821,0,NA,"N.Q.","Motor vehicles for the transport of"
"JOR",2014,7822,0,0,"Item","Special-purpose motor vehicles, oth"
"JOR",2014,7832,0,0,"Item","Road tractors for semi-trailers"
"JOR",2014,7851,0,0,"Item","Motor cycles (including mopeds) and"
"JOR",2014,7852,0,0,"Item","Bicycles & other cycles (including "
"JOR",2014,7853,0,NA,"N.Q.","Invalid carriages, whether or not m"
"JOR",2014,7928,0,0,"Kg","Aircraft, n.e.s. (including dirigib"
"JOR",2014,7929,0,0,"Kg","Parts, n.e.s. (not including tyres,"
"JOR",2014,8139,0,0,"Kg","Parts, n.e.s., of the goods of subg"
"JOR",2014,8451,0,0,"Kg","Babies' garments and clothing acces"
"JOR",2014,8512,0,0,"Pair","Sports footwear"
"JOR",2014,8519,0,0,"Kg","Parts of footwear (including uppers"
"JOR",2014,8711,0,NA,"N.Q.","Binoculars, monoculars, other optic"
"JOR",2014,8714,0,NA,"N.Q.","Compound optical microscopes (inclu"
"JOR",2014,8721,0,NA,"N.Q.","Dental instruments and appliances, "
"JOR",2014,8723,0,0,"Kg","Mechanotherapy appliances; massage "
"JOR",2014,8731,0,NA,"N.Q.","Gas, liquid or electricity supply o"
"JOR",2014,8732,0,NA,"N.Q.","Revolution counters, production cou"
"JOR",2014,8741,0,NA,"N.Q.","Compasses; other navigational instr"
"JOR",2014,8743,0,NA,"N.Q.","Instruments and apparatus for measu"
"JOR",2014,8744,0,NA,"N.Q.","Instruments and apparatus for physi"
"JOR",2014,8749,0,0,"Kg","Parts & accessories for machines, a"
"JOR",2014,8811,0,NA,"N.Q.","Photographic (other than cinematogr"
"JOR",2014,8812,0,0,"Kg","Cinematographic cameras and project"
"JOR",2014,8821,0,0,"Kg","Chemical preparations for photograp"
"JOR",2014,8822,0,0,"Kg","Photographic plates & film in the f"
"JOR",2014,8823,0,NA,"N.Q.","Photographic film in rolls, sensiti"
"JOR",2014,8826,0,0,"Kg","Photographic plates & film, exposed"
"JOR",2014,8839,0,NA,"N.Q.","Cinematographic film, exposed & dev"
"JOR",2014,8842,0,0,"Item","Spectacles and spectacle frames"
"JOR",2014,8843,0,0,"Kg","Lenses, prisms, mirrors and other o"
"JOR",2014,8853,0,0,"Item","Wrist-watches, pocket watches and o"
"JOR",2014,8854,0,NA,"N.Q.","Wrist-watches, pocket watches and o"
"JOR",2014,8859,0,NA,"N.Q.","Time-measuring equipment and access"
"JOR",2014,8911,0,NA,"N.Q.","Armoured fighting vehicles and arms"
"JOR",2014,8942,0,0,"Kg","Tricycles, scooters, pedal car & si"
"JOR",2014,8965,0,0,"Kg","Collections & collectors' pieces of"
"JOR",2014,8981,0,NA,"N.Q.","Pianos and other string musical ins"
"JOR",2014,8982,0,NA,"N.Q.","Musical instruments (other than pia"
"JOR",2014,8992,0,0,"Kg","Artificial flowers, foliage and fru"
"JOR",2014,8996,0,NA,"N.Q.","Orthopaedic appliances (including c"
"JOR",2014,9710,0,0,"Kg","Gold, non-monetary (excluding gold "
"LBN",2014,9710,365794.974,10139,"Kg","Gold, non-monetary (excluding gold "
"LBN",2014,2882,127590.663,38592092,"Kg","Other non-ferrous base metal waste "
"LBN",2014,8921,112485.599,51009997,"Kg","Books, pamphlets, maps and globes, "
"LBN",2014,7165,109302.713,NA,"N.Q.","Generating sets"
"LBN",2014,6672,90906.978,NA,"N.Q.","Diamonds (other than sorted industr"
"LBN",2014,2821,76423.975,230080729,"Kg","Waste & scrap of cast iron"
"LBN",2014,5622,72512.5,209608812,"Kg","Mineral or chemical fertilizers, ph"
"LBN",2014,1110,71781.054,99974748,"Liter","Non-alcoholic beverages, n.e.s."
"LBN",2014,567,64890.687,47851297,"Kg","Vegetables, prepared or preserved, "
"LBN",2014,8973,58310.669,35365,"Kg","Jewellery of gold, silver or platin"
"LBN",2014,541,48777.395,234408356,"Kg","Potatoes, fresh/chilled (not includ"
"LBN",2014,984,47586.863,NA,"N.Q.","Sauces and preparations therefore; "
"LBN",2014,7752,46806.757,NA,"N.Q.","Household-type refrigerators and fo"
"LBN",2014,5223,46506.256,98924768,"Kg","Inorganic acids and inorganic oxyge"
"LBN",2014,5822,46160.925,18165716,"Kg","Other plates, sheets, film, foil an"
"LBN",2014,589,45861.275,8897830,"Kg","Fruit, nuts and other edible parts "
"LBN",2014,5533,41567.701,13564450,"Kg","Preparations for use on the hair"
"LBN",2014,8215,41181.044,538557,"Item","Furniture, n.e.s., of wood"
"LBN",2014,5531,39177.131,649972,"Kg","Perfumes & toilet waters"
"LBN",2014,739,37340.844,4481845,"Kg","Food preparations containing cocoa,"
"LBN",2014,5429,36389.611,644490,"Kg","Medicaments, n.e.s."
"LBN",2014,989,36371.616,14690118,"Kg","Food preparations, n.e.s."
"LBN",2014,7731,35743.391,6096392,"Kg","Insulated (including enamelled or a"
"LBN",2014,612,33840.715,64591969,"Kg","Other beet or cane sugar and chemic"
"LBN",2014,6429,31839.958,16120705,"Kg","Articles of paper pulp, paper, pape"
"LBN",2014,8931,29484.818,9710081,"Kg","Articles for the conveyance or pack"
"LBN",2014,5334,28430.154,8957710,"Kg","Paints and varnishes (including ena"
"LBN",2014,6421,27915.696,14571838,"Kg","Cartons, boxes, cases, bags and oth"
"LBN",2014,6911,26538.156,21727117,"Kg","Structures (excluding prefabricated"
"LBN",2014,8424,26359.225,1412991,"Item","Dresses, women's/girls', of textile"
"LBN",2014,1211,25064.212,6261952,"Kg","Tobacco, not stemmed/stripped"
"LBN",2014,5532,24303.564,1643236,"Kg","Beauty/make-up preparations for the"
"LBN",2014,5542,23665.099,18419720,"Kg","Organic surface-active agents (othe"
"LBN",2014,545,23212.843,57961416,"Kg","Other fresh or chilled vegetables"
"LBN",2014,4214,22370.436,5944292,"Kg","Olive oil and other oil obtained fr"
"LBN",2014,6842,21501.527,4449652,"Kg","Aluminium and aluminium alloys, wor"
"LBN",2014,8514,21353.662,685729,"Pair","Other footwear with uppers of leath"
"LBN",2014,6852,20853.581,10478288,"Kg","Lead plates, sheets, strip & foil; "
"LBN",2014,6673,20483.196,NA,"N.Q.","Precious stones (other than diamond"
"LBN",2014,3346,19051.826,19052647,"Kg","Petroleum oils & oils obtained from"
"LBN",2014,7272,18208.404,NA,"N.Q.","Other food-processing machinery and"
"LBN",2014,6613,17375.065,15141222,"Kg","Monumental or building stone, worke"
"LBN",2014,1121,16581.032,2230329,"Liter","Wine of fresh grapes (including for"
"LBN",2014,7843,16454.349,2944758,"Kg","Other parts and accessories of the "
"LBN",2014,481,16218.075,5804742,"Kg","Cereal grains, worked or prepared i"
"LBN",2014,6423,16137.526,4019167,"Kg","Registers, account-books, notebooks"
"LBN",2014,622,15943.883,3125167,"Kg","Sugar confectionery (including whit"
"LBN",2014,7131,15843.061,NA,"N.Q.","Internal combustion piston engines "
"LBN",2014,8110,15226.169,9730170,"Kg","Prefabricated buildings"
"LBN",2014,7283,15190.996,NA,"N.Q.","Machinery for sorting, screening, s"
"LBN",2014,8928,14567.421,2059846,"Kg","Printed matter, n.e.s."
"LBN",2014,483,14132.533,7457617,"Kg","Macaroni, spaghetti & similar produ"
"LBN",2014,581,12668.657,5082019,"Kg","Jams, fruit jellies, marmalades, fr"
"LBN",2014,579,12637.377,30313874,"Kg","Fruit, fresh or dried, n.e.s."
"LBN",2014,573,12432.891,38195820,"Kg","Bananas (including plantains), fres"
"LBN",2014,574,12409.972,53068323,"Kg","Apples, fresh"
"LBN",2014,564,12390.283,7588250,"Kg","Flour, meal, flakes, granules and p"
"LBN",2014,3425,12324.397,13034870,"Kg","Butanes, liquefied"
"LBN",2014,712,12223.338,1459344,"Kg","Coffee, roasted"
"LBN",2014,8933,12212.033,3045382,"Kg","Floor coverings, wall or ceiling co"
"LBN",2014,174,12179.761,4093559,"Kg","Meat & offal (other than liver) of "
"LBN",2014,733,11798.48,957148,"Kg","Other food preparations containing "
"LBN",2014,5331,11580.865,4334856,"Kg","Other colouring matter; preparation"
"LBN",2014,571,10976.508,68086209,"Kg","Oranges, mandarins, clementines and"
"LBN",2014,7726,10888.799,489693,"Kg","Boards, panels (including numerical"
"LBN",2014,5829,10546.521,2707752,"Kg","Other plates, sheets, film, foil an"
"LBN",2014,7641,10532.129,NA,"N.Q.","Telephone sets, including telephone"
"LBN",2014,484,10334.172,2760048,"Kg","Bread, pastry, cakes, biscuits and "
"LBN",2014,176,10145.555,3179060,"Kg","Meat & offal (other than liver), of"
"LBN",2014,5541,10103.294,3783851,"Kg","Soap; organic surface-active produc"
"LBN",2014,8213,10035.201,1954424,"Kg","Furniture, n.e.s., of metal"
"LBN",2014,8459,9961.394,NA,"N.Q.","Other garments, knitted or crochete"
"LBN",2014,5335,9715.54,6794847,"Kg","Colouring preparations of a kind us"
"LBN",2014,6924,9708.411,4468968,"Kg","Tanks, casks, drums, cans, boxes an"
"LBN",2014,6417,9314.772,6490104,"Kg","Paper, paperboard, cellulose waddin"
"LBN",2014,5989,9293.135,3152840,"Kg","Chemical products and preparations,"
"LBN",2014,713,8865.307,1223085,"Kg","Extracts, essences and concentrates"
"LBN",2014,7169,8714.226,1291748,"Kg","Parts, n.e.s., suitable for use wit"
"LBN",2014,8854,8637.156,NA,"N.Q.","Wrist-watches, pocket watches and o"
"LBN",2014,752,8623.983,1543667,"Kg","Spices (except pepper and pimento)"
"LBN",2014,6997,8551.267,1786239,"Kg","Articles, n.e.s., of copper, nickel"
"LBN",2014,8131,8398.054,NA,"N.Q.","Lamps and lighting fittings (includ"
"LBN",2014,8984,7954.567,NA,"N.Q.","Discs, tapes, solid-state non-volat"
"LBN",2014,7414,7901.206,NA,"N.Q.","Refrigerators, freezers and other r"
"LBN",2014,6612,7815.722,136332505,"Kg","Portland cement, aluminous cement, "
"LBN",2014,7436,7738.261,NA,"N.Q.","Filtering or purifying machinery an"
"LBN",2014,575,7357.716,23092566,"Kg","Grapes, fresh or dried"
"LBN",2014,7821,7056.316,NA,"N.Q.","Motor vehicles for the transport of"
"LBN",2014,7725,7035.2,335589,"Kg","Electrical apparatus for switching "
"LBN",2014,7413,6877.92,NA,"N.Q.","Industrial or laboratory furnaces a"
"LBN",2014,6912,6789.794,1118338,"Kg","Aluminium structures (excluding pre"
"LBN",2014,7447,6776.164,NA,"N.Q.","Continuous-action elevators and con"
